event_date,ab_group,resource_category,resource,unit,source_detail,action,source_main,segment_players,gainers,pct_gainers,amount_gained,amount_gained_free,amount_gained_paid,amount_per_active_player,amount_per_gainer
2026-08-03,Control,ul_pre_booster,UnlimitedBooster3,minutes,Jigsaw,reward_event,meta,435,270,62.07,3495,,,8.03,12.94
2026-08-03,Control,ul_pre_booster,UnlimitedBooster3,minutes,river_rush,reward_event,meta,435,17,3.91,305,,,0.7,17.94
2026-08-03,Control,ul_pre_booster,UnlimitedBooster3,minutes,dream_pass_event,reward_event,meta,435,9,2.07,200,,,0.46,22.22
2026-08-03,Control,ul_pre_booster,UnlimitedBooster3,minutes,Hard_Level_Offer1,purchase,purchase,435,5,1.15,100,,,0.23,20.0
2026-08-03,Control,ul_pre_booster,UnlimitedBooster3,minutes,Hard_level_offer1_tier3,purchase,purchase,435,3,0.69,60,,,0.14,20.0
2026-08-03,Control,ul_pre_booster,UnlimitedBooster3,minutes,daily_reward,daily_reward,core,435,2,0.46,60,,,0.14,30.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,saga_progression,chapter_complete,core,435,425,97.7,83745,,,192.52,197.05
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,player_level_up,reward_chest,core,435,379,87.13,42690,,,98.14,112.64
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,Jigsaw,reward_event,meta,435,309,71.03,26040,,,59.86,84.27
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,FlockRush,event_reward,meta,435,357,82.07,21840,,,50.21,61.18
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,dream_pass_event,reward_event,meta,435,129,29.66,13590,,,31.24,105.35
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,daily_reward,daily_reward,core,435,167,38.39,6120,,,14.07,36.65
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,Hatchling Hideaway,event_reward,meta,435,46,10.57,3360,,,7.72,73.04
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,kite_festival_event,reward_event,meta,435,55,12.64,1715,,,3.94,31.18
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,river_rush,reward_event,meta,435,26,5.98,1150,,,2.64,44.23
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,ad_chest,ad_chest,ads,435,59,13.56,875,,,2.01,14.83
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,offer_free_items,rolling_offer,meta,435,9,2.07,700,,,1.61,77.78
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,reward_chest,reward_chest,other,435,23,5.29,690,,,1.59,30.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,season_pass_event,reward_event,meta,435,2,0.46,180,,,0.41,90.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,Hard_Level_Offer1,purchase,purchase,435,5,1.15,100,,,0.23,20.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_p049_tier3,purchase,purchase,435,2,0.46,90,,,0.21,45.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_tier1_p299_tier3,purchase,purchase,435,3,0.69,90,,,0.21,30.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_tier1_p499_VarA,purchase,purchase,435,2,0.46,80,,,0.18,40.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_p349_tier3,purchase,purchase,435,1,0.23,60,,,0.14,60.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,Hard_level_offer1_tier3,purchase,purchase,435,3,0.69,60,,,0.14,20.0
2026-08-03,Control,unlimited_lives,UnlimitedLives,minutes,bomb_ballet_event,reward_event,meta,435,1,0.23,30,,,0.07,30.0
2026-08-03,Variant,Avatar,Avatar,items,saga_progression,chapter_complete,core,417,229,54.92,634,,,1.52,2.77
2026-08-03,Variant,currency,HardCoin,coins,player_level_up,reward_chest,core,417,387,92.81,64260,64260,0,154.1,166.05
2026-08-03,Variant,currency,HardCoin,coins,dreamheist_event,reward_event,meta,417,274,65.71,34085,34085,0,81.74,124.4
2026-08-03,Variant,currency,HardCoin,coins,saga_progression,chapter_complete,core,417,410,98.32,32520,32520,0,77.99,79.32
2026-08-03,Variant,currency,HardCoin,coins,kite_festival_event,reward_event,meta,417,143,34.29,24375,24375,0,58.45,170.45
2026-08-03,Variant,currency,HardCoin,coins,ArcheryArena,reward_event,meta,417,268,64.27,20650,20650,0,49.52,77.05
2026-08-03,Variant,currency,HardCoin,coins,Rainbow Maker,reward_event,meta,417,401,96.16,14661,14661,0,35.16,36.56
2026-08-03,Variant,currency,HardCoin,coins,team_versus,reward_event,meta,417,144,34.53,14500,14500,0,34.77,100.69
2026-08-03,Variant,currency,HardCoin,coins,team_versus_contribution,reward_event,meta,417,172,41.25,10170,10170,0,24.39,59.13
2026-08-03,Variant,currency,HardCoin,coins,Hatchling Hideaway,event_reward,meta,417,268,64.27,9370,9370,0,22.47,34.96
2026-08-03,Variant,currency,HardCoin,coins,dream_pass_event,reward_event,meta,417,129,30.94,6190,6190,0,14.84,47.98
2026-08-03,Variant,currency,HardCoin,coins,daily_reward,daily_reward,core,417,212,50.84,5660,5660,0,13.57,26.7
2026-08-03,Variant,currency,HardCoin,coins,reward_chest,reward_chest,other,417,30,7.19,5090,5090,0,12.21,169.67
2026-08-03,Variant,currency,HardCoin,coins,bomb_ballet_event,reward_event,meta,417,56,13.43,3050,3050,0,7.31,54.46
2026-08-03,Variant,currency,HardCoin,coins,ad_chest,ad_chest,ads,417,93,22.3,2265,2265,0,5.43,24.35
2026-08-03,Variant,currency,HardCoin,coins,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,417,2,0.48,2000,0,2000,4.8,1000.0
2026-08-03,Variant,currency,HardCoin,coins,facebook_like,facebook_like,other,417,12,2.88,1200,1200,0,2.88,100.0
2026-08-03,Variant,currency,HardCoin,coins,s_coins_tier3,purchase,purchase,417,1,0.24,1000,0,1000,2.4,1000.0
2026-08-03,Variant,currency,HardCoin,coins,race_event,reward_event,meta,417,23,5.52,645,645,0,1.55,28.04
2026-08-03,Variant,currency,HardCoin,coins,special_offer1,purchase,purchase,417,2,0.48,600,0,600,1.44,300.0
2026-08-03,Variant,currency,HardCoin,coins,single_collection,reward_event,meta,417,4,0.96,600,600,0,1.44,150.0
2026-08-03,Variant,currency,HardCoin,coins,special_offer1_tier3,purchase,purchase,417,2,0.48,600,0,600,1.44,300.0
2026-08-03,Variant,currency,HardCoin,coins,Hard_Level_Offer1,purchase,purchase,417,5,1.2,500,0,500,1.2,100.0
2026-08-03,Variant,currency,HardCoin,coins,bundle_2_with_prelevel_boosters,purchase,purchase,417,1,0.24,500,0,500,1.2,500.0
2026-08-03,Variant,currency,HardCoin,coins,river_rush,reward_event,meta,417,3,0.72,485,485,0,1.16,161.67
2026-08-03,Variant,currency,HardCoin,coins,offer_free_items,rolling_offer,meta,417,3,0.72,450,450,0,1.08,150.0
2026-08-03,Variant,currency,HardCoin,coins,heart_gift,heart_gift,other,417,90,21.58,384,384,0,0.92,4.27
2026-08-03,Variant,currency,HardCoin,coins,rolling_offer_p049_tier3,purchase,purchase,417,2,0.48,300,0,300,0.72,150.0
2026-08-03,Variant,currency,HardCoin,coins,bundle_7_with_prelevel_boosters,purchase,purchase,417,2,0.48,300,0,300,0.72,150.0
2026-08-03,Variant,currency,HardCoin,coins,xs_coins_tier3,purchase,purchase,417,1,0.24,300,0,300,0.72,300.0
2026-08-03,Variant,currency,HardCoin,coins,bundle_7_with_prelevel_boosters2,purchase,purchase,417,1,0.24,300,0,300,0.72,300.0
2026-08-03,Variant,currency,HardCoin,coins,rolling_offer_tier1_p499_VarA,purchase,purchase,417,1,0.24,300,0,300,0.72,300.0
2026-08-03,Variant,currency,HardCoin,coins,Hard_level_offer1_tier3,purchase,purchase,417,3,0.72,300,0,300,0.72,100.0
2026-08-03,Variant,currency,HardCoin,coins,special_offer10,purchase,purchase,417,1,0.24,300,0,300,0.72,300.0
2026-08-03,Variant,currency,HardCoin,coins,xs_coins2,purchase,purchase,417,2,0.48,200,0,200,0.48,100.0
2026-08-03,Variant,currency,HardCoin,coins,rolling_offer_p099_VarA,purchase,purchase,417,1,0.24,200,0,200,0.48,200.0
2026-08-03,Variant,currency,HardCoin,coins,team_collection,reward_event,meta,417,1,0.24,200,200,0,0.48,200.0
2026-08-03,Variant,currency,HardCoin,coins,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,417,1,0.24,200,0,200,0.48,200.0
2026-08-03,Variant,currency,HardCoin,coins,rolling_offer_tier1_p299,purchase,purchase,417,1,0.24,200,0,200,0.48,200.0
2026-08-03,Variant,currency,HardCoin,coins,great_offer1_299,purchase,purchase,417,1,0.24,100,0,100,0.24,100.0
2026-08-03,Variant,currency,HardCoin,coins,Jigsaw,reward_event,meta,417,2,0.48,50,50,0,0.12,25.0
2026-08-03,Variant,currency,HardCoin,coins,season_pass_event,reward_event,meta,417,1,0.24,30,30,0,0.07,30.0
2026-08-03,Variant,dream_pass_tokens,DreamPassToken,items,Rainbow Maker,reward_event,meta,417,394,94.48,102405,,,245.58,259.91
2026-08-03,Variant,dream_pass_tokens,DreamPassToken,items,kite_festival_event,reward_event,meta,417,230,55.16,33710,,,80.84,146.57
2026-08-03,Variant,dream_pass_tokens,DreamPassToken,items,offer_free_items,rolling_offer,meta,417,70,16.79,3720,,,8.92,53.14
2026-08-03,Variant,dream_pass_tokens,DreamPassToken,items,FlockRush,event_reward,meta,417,101,24.22,2040,,,4.89,20.2
2026-08-03,Variant,dream_pass_tokens,DreamPassToken,items,race_event,reward_event,meta,417,31,7.43,1535,,,3.68,49.52
2026-08-03,Variant,dream_pass_tokens,DreamPassToken,items,river_rush,reward_event,meta,417,1,0.24,60,,,0.14,60.0
2026-08-03,Variant,life,life,items,ask_for_lives,ask_for_lives,other,417,17,4.08,73,,,0.18,4.29
2026-08-03,Variant,life,life,items,ad_life,ad_life,ads,417,18,4.32,30,,,0.07,1.67
2026-08-03,Variant,life,liferefill,items,coin_purchase,coin_purchase,other,417,10,2.4,85,,,0.2,8.5
2026-08-03,Variant,orb,Reds_Greatest_Challenge,items,dream_pass_event,reward_event,meta,417,28,6.71,28,,,0.07,1.0
2026-08-03,Variant,powerup,powerup_1,items,Rainbow Maker,reward_event,meta,417,349,83.69,387,,,0.93,1.11
2026-08-03,Variant,powerup,powerup_1,items,Hatchling Hideaway,event_reward,meta,417,241,57.79,245,,,0.59,1.02
2026-08-03,Variant,powerup,powerup_1,items,player_level_up,reward_chest,core,417,204,48.92,221,,,0.53,1.08
2026-08-03,Variant,powerup,powerup_1,items,team_versus,reward_event,meta,417,192,46.04,193,,,0.46,1.01
2026-08-03,Variant,powerup,powerup_1,items,ArcheryArena,reward_event,meta,417,165,39.57,166,,,0.4,1.01
2026-08-03,Variant,powerup,powerup_1,items,team_versus_contribution,reward_event,meta,417,129,30.94,130,,,0.31,1.01
2026-08-03,Variant,powerup,powerup_1,items,kite_festival_event,reward_event,meta,417,52,12.47,53,,,0.13,1.02
2026-08-03,Variant,powerup,powerup_1,items,reward_chest,reward_chest,other,417,30,7.19,37,,,0.09,1.23
2026-08-03,Variant,powerup,powerup_1,items,dreamheist_event,reward_event,meta,417,33,7.91,33,,,0.08,1.0
2026-08-03,Variant,powerup,powerup_1,items,bomb_ballet_event,reward_event,meta,417,32,7.67,32,,,0.08,1.0
2026-08-03,Variant,powerup,powerup_1,items,ad_chest,ad_chest,ads,417,18,4.32,21,,,0.05,1.17
2026-08-03,Variant,powerup,powerup_1,items,race_event,reward_event,meta,417,7,1.68,7,,,0.02,1.0
2026-08-03,Variant,powerup,powerup_1,items,dream_pass_event,reward_event,meta,417,3,0.72,6,,,0.01,2.0
2026-08-03,Variant,powerup,powerup_1,items,saga_progression,chapter_complete,core,417,5,1.2,5,,,0.01,1.0
2026-08-03,Variant,powerup,powerup_1,items,daily_reward,daily_reward,core,417,5,1.2,5,,,0.01,1.0
2026-08-03,Variant,powerup,powerup_1,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,417,2,0.48,4,,,0.01,2.0
2026-08-03,Variant,powerup,powerup_1,items,river_rush,reward_event,meta,417,2,0.48,2,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,bundle_7_with_prelevel_boosters,purchase,purchase,417,2,0.48,2,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,single_collection,reward_event,meta,417,2,0.48,2,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,rolling_offer_p049_tier3,purchase,purchase,417,2,0.48,2,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,special_offer10,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,team_collection,reward_event,meta,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,rolling_offer_tier1_p299,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,bundle_2_with_prelevel_boosters,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,offer_free_items,rolling_offer,meta,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,rolling_offer_p099_VarA,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,bundle_7_with_prelevel_boosters2,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_1,items,rolling_offer_tier1_p499_VarA,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,Rainbow Maker,reward_event,meta,417,387,92.81,1162,,,2.79,3.0
2026-08-03,Variant,powerup,powerup_2,items,player_level_up,reward_chest,core,417,288,69.06,550,,,1.32,1.91
2026-08-03,Variant,powerup,powerup_2,items,saga_progression,chapter_complete,core,417,355,85.13,522,,,1.25,1.47
2026-08-03,Variant,powerup,powerup_2,items,dreamheist_event,reward_event,meta,417,167,40.05,173,,,0.41,1.04
2026-08-03,Variant,powerup,powerup_2,items,Hatchling Hideaway,event_reward,meta,417,118,28.3,122,,,0.29,1.03
2026-08-03,Variant,powerup,powerup_2,items,FlockRush,event_reward,meta,417,101,24.22,102,,,0.24,1.01
2026-08-03,Variant,powerup,powerup_2,items,daily_reward,daily_reward,core,417,81,19.42,81,,,0.19,1.0
2026-08-03,Variant,powerup,powerup_2,items,team_versus,reward_event,meta,417,60,14.39,60,,,0.14,1.0
2026-08-03,Variant,powerup,powerup_2,items,kite_festival_event,reward_event,meta,417,58,13.91,59,,,0.14,1.02
2026-08-03,Variant,powerup,powerup_2,items,reward_chest,reward_chest,other,417,30,7.19,55,,,0.13,1.83
2026-08-03,Variant,powerup,powerup_2,items,ad_chest,ad_chest,ads,417,31,7.43,45,,,0.11,1.45
2026-08-03,Variant,powerup,powerup_2,items,ArcheryArena,reward_event,meta,417,28,6.71,30,,,0.07,1.07
2026-08-03,Variant,powerup,powerup_2,items,dream_pass_event,reward_event,meta,417,23,5.52,30,,,0.07,1.3
2026-08-03,Variant,powerup,powerup_2,items,bomb_ballet_event,reward_event,meta,417,26,6.24,26,,,0.06,1.0
2026-08-03,Variant,powerup,powerup_2,items,ingame,purchase,purchase,417,5,1.2,21,,,0.05,4.2
2026-08-03,Variant,powerup,powerup_2,items,team_versus_contribution,reward_event,meta,417,11,2.64,11,,,0.03,1.0
2026-08-03,Variant,powerup,powerup_2,items,offer_free_items,rolling_offer,meta,417,4,0.96,6,,,0.01,1.5
2026-08-03,Variant,powerup,powerup_2,items,race_event,reward_event,meta,417,5,1.2,5,,,0.01,1.0
2026-08-03,Variant,powerup,powerup_2,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,417,2,0.48,4,,,0.01,2.0
2026-08-03,Variant,powerup,powerup_2,items,special_offer10,purchase,purchase,417,1,0.24,3,,,0.01,3.0
2026-08-03,Variant,powerup,powerup_2,items,team_collection,reward_event,meta,417,1,0.24,2,,,0.0,2.0
2026-08-03,Variant,powerup,powerup_2,items,bundle_7_with_prelevel_boosters,purchase,purchase,417,2,0.48,2,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,rolling_offer_tier1_p299,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,bundle_2_with_prelevel_boosters,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,rolling_offer_tier1_p499_VarA,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,river_rush,reward_event,meta,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,bundle_7_with_prelevel_boosters2,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,single_collection,reward_event,meta,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_2,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,417,1,0.24,1,,,0.0,1.0
2026-08-03,Variant,powerup,powerup_3,items,player_level_up,reward_chest,core,417,332,79.62,658,,,1.58,1.98
2026-08-03,Variant,powerup,powerup_3,items,Rainbow Maker,reward_event,meta,417,364,87.29,540,,,1.29,1.48
2026-08-03,Variant,powerup,powerup_3,items,saga_progression,chapter_complete,core,417,356,85.37,495,,,1.19,1.39
