start_date,end_date,ab_group,segment,payer_flag,seg_rank,source,source_sort,resource,unit,resource_sort,segment_players,segment_player_days,gain_players,total_amount,amount_per_segment_player,amount_per_player_day,amount_per_gain_player,gain_player_rate_pct
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,Chuck,count,6,31059,127141,1829,1880.0,0.0605,0.0148,1.0279,5.89
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,Bomb,count,7,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,UL Bomb,minutes,8,31059,127141,1,15.0,0.0005,0.0001,15.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,UL Chuck,minutes,9,31059,127141,10,150.0,0.0048,0.0012,15.0,0.03
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,UL Red,minutes,10,31059,127141,76,1140.0,0.0367,0.009,15.0,0.24
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,Unlimited Lives,minutes,11,31059,127141,865,28290.0,0.9108,0.2225,32.7052,2.79
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,SPT,count,12,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Photoshoot,14,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,HC,HC,1,31059,127141,330,32500.0,1.0464,0.2556,98.4848,1.06
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Slingshot,count,2,31059,127141,2959,3303.0,0.1063,0.026,1.1163,9.53
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Shuffle,count,3,31059,127141,892,955.0,0.0307,0.0075,1.0706,2.87
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Comet,count,4,31059,127141,57,61.0,0.002,0.0005,1.0702,0.18
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Red,count,5,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Chuck,count,6,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Bomb,count,7,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,Unlimited Lives,minutes,11,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,SPT,count,12,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Red Challenge,15,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,HC,HC,1,31059,127141,2275,84640.0,2.7251,0.6657,37.2044,7.32
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Slingshot,count,2,31059,127141,25,26.0,0.0008,0.0002,1.04,0.08
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Shuffle,count,3,31059,127141,1537,1856.0,0.0598,0.0146,1.2075,4.95
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Comet,count,4,31059,127141,1103,1248.0,0.0402,0.0098,1.1315,3.55
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Red,count,5,31059,127141,242,269.0,0.0087,0.0021,1.1116,0.78
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Chuck,count,6,31059,127141,565,614.0,0.0198,0.0048,1.0867,1.82
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Bomb,count,7,31059,127141,595,644.0,0.0207,0.0051,1.0824,1.92
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,UL Bomb,minutes,8,31059,127141,284,5825.0,0.1875,0.0458,20.5106,0.91
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,UL Chuck,minutes,9,31059,127141,951,10510.0,0.3384,0.0827,11.0515,3.06
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,UL Red,minutes,10,31059,127141,392,4560.0,0.1468,0.0359,11.6327,1.26
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,Unlimited Lives,minutes,11,31059,127141,315,5335.0,0.1718,0.042,16.9365,1.01
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,SPT,count,12,31059,127141,204,4460.0,0.1436,0.0351,21.8627,0.66
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,River Rush,16,SPTx2,minutes,13,31059,127141,468,4935.0,0.1589,0.0388,10.5449,1.51
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,HC,HC,1,31059,127141,21074,976175.0,31.4297,7.6779,46.3213,67.85
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Slingshot,count,2,31059,127141,8082,10253.0,0.3301,0.0806,1.2686,26.02
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Shuffle,count,3,31059,127141,10567,14361.0,0.4624,0.113,1.359,34.02
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Comet,count,4,31059,127141,9294,11226.0,0.3614,0.0883,1.2079,29.92
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Red,count,5,31059,127141,13360,24904.0,0.8018,0.1959,1.8641,43.01
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Chuck,count,6,31059,127141,14176,24517.0,0.7894,0.1928,1.7295,45.64
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Bomb,count,7,31059,127141,10387,15265.0,0.4915,0.1201,1.4696,33.44
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,Unlimited Lives,minutes,11,31059,127141,20848,1563445.0,50.3379,12.2969,74.9926,67.12
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,SPT,count,12,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Saga,17,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,HC,HC,1,31059,127141,12100,293565.0,9.4518,2.309,24.2616,38.96
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Slingshot,count,2,31059,127141,794,850.0,0.0274,0.0067,1.0705,2.56
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Shuffle,count,3,31059,127141,3970,4357.0,0.1403,0.0343,1.0975,12.78
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Comet,count,4,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Red,count,5,31059,127141,8752,15076.0,0.4854,0.1186,1.7226,28.18
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Chuck,count,6,31059,127141,10599,16594.0,0.5343,0.1305,1.5656,34.13
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Bomb,count,7,31059,127141,2679,3020.0,0.0972,0.0238,1.1273,8.63
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,UL Bomb,minutes,8,31059,127141,31,360.0,0.0116,0.0028,11.6129,0.1
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,UL Chuck,minutes,9,31059,127141,4659,75360.0,2.4263,0.5927,16.1751,15.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,UL Red,minutes,10,31059,127141,9042,119825.0,3.858,0.9425,13.252,29.11
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,Unlimited Lives,minutes,11,31059,127141,10481,564150.0,18.1638,4.4372,53.826,33.75
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,SPT,count,12,31059,127141,645,13070.0,0.4208,0.1028,20.2636,2.08
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Season Pass (Free),18,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,HC,HC,1,31059,127141,489,44690.0,1.4389,0.3515,91.3906,1.57
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Slingshot,count,2,31059,127141,4404,5035.0,0.1621,0.0396,1.1433,14.18
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Shuffle,count,3,31059,127141,1411,1505.0,0.0485,0.0118,1.0666,4.54
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Comet,count,4,31059,127141,65,68.0,0.0022,0.0005,1.0462,0.21
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Red,count,5,31059,127141,12,16.0,0.0005,0.0001,1.3333,0.04
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Chuck,count,6,31059,127141,11,15.0,0.0005,0.0001,1.3636,0.04
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Bomb,count,7,31059,127141,5,6.0,0.0002,0.0,1.2,0.02
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,Unlimited Lives,minutes,11,31059,127141,7485,306840.0,9.8793,2.4134,40.994,24.1
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,SPT,count,12,31059,127141,8,120.0,0.0039,0.0009,15.0,0.03
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Target Day,19,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,HC,HC,1,31059,127141,5177,691030.0,22.2489,5.4351,133.4808,16.67
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Slingshot,count,2,31059,127141,4111,8271.0,0.2663,0.0651,2.0119,13.24
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Shuffle,count,3,31059,127141,1471,4720.0,0.152,0.0371,3.2087,4.74
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Comet,count,4,31059,127141,849,1815.0,0.0584,0.0143,2.1378,2.73
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Red,count,5,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Chuck,count,6,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Bomb,count,7,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,Unlimited Lives,minutes,11,31059,127141,2,125.0,0.004,0.001,62.5,0.01
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,SPT,count,12,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Event,20,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,HC,HC,1,31059,127141,8889,896020.0,28.849,7.0475,100.801,28.62
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Slingshot,count,2,31059,127141,4396,5840.0,0.188,0.0459,1.3285,14.15
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Shuffle,count,3,31059,127141,5432,7879.0,0.2537,0.062,1.4505,17.49
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Comet,count,4,31059,127141,8343,12516.0,0.403,0.0984,1.5002,26.86
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Red,count,5,31059,127141,1157,1318.0,0.0424,0.0104,1.1392,3.73
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Chuck,count,6,31059,127141,2044,2557.0,0.0823,0.0201,1.251,6.58
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Bomb,count,7,31059,127141,4781,6999.0,0.2253,0.055,1.4639,15.39
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,UL Red,minutes,10,31059,127141,1,15.0,0.0005,0.0001,15.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,Unlimited Lives,minutes,11,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,SPT,count,12,31059,127141,1,60.0,0.0019,0.0005,60.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Team Race,21,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,HC,HC,1,31059,127141,2868,186425.0,6.0023,1.4663,65.0017,9.23
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Slingshot,count,2,31059,127141,1257,1387.0,0.0447,0.0109,1.1034,4.05
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Shuffle,count,3,31059,127141,1207,1371.0,0.0441,0.0108,1.1359,3.89
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Comet,count,4,31059,127141,732,832.0,0.0268,0.0065,1.1366,2.36
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Red,count,5,31059,127141,281,295.0,0.0095,0.0023,1.0498,0.9
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Chuck,count,6,31059,127141,587,620.0,0.02,0.0049,1.0562,1.89
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Bomb,count,7,31059,127141,1028,1116.0,0.0359,0.0088,1.0856,3.31
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,Unlimited Lives,minutes,11,31059,127141,623,32555.0,1.0482,0.2561,52.2552,2.01
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,SPT,count,12,31059,127141,3743,242345.0,7.8027,1.9061,64.7462,12.05
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Flash Race,22,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,HC,HC,1,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Slingshot,count,2,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Shuffle,count,3,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Comet,count,4,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Red,count,5,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Chuck,count,6,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Bomb,count,7,31059,127141,1,2.0,0.0001,0.0,2.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,UL Red,minutes,10,31059,127141,3,30.0,0.001,0.0002,10.0,0.01
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,Unlimited Lives,minutes,11,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,SPT,count,12,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,FlowerCoop,23,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,HC,HC,1,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Slingshot,count,2,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Shuffle,count,3,31059,127141,2,2.0,0.0001,0.0,1.0,0.01
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Comet,count,4,31059,127141,1,1.0,0.0,0.0,1.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Red,count,5,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Chuck,count,6,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Bomb,count,7,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,Unlimited Lives,minutes,11,31059,127141,1,30.0,0.001,0.0002,30.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,SPT,count,12,31059,127141,1,50.0,0.0016,0.0004,50.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,Rainbow Maker,24,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,HC,HC,1,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Slingshot,count,2,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Shuffle,count,3,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Comet,count,4,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Red,count,5,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Chuck,count,6,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Bomb,count,7,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,UL Bomb,minutes,8,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,UL Chuck,minutes,9,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,UL Red,minutes,10,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,Unlimited Lives,minutes,11,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,SPT,count,12,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,NONPAYER,1,IAPs,25,SPTx2,minutes,13,31059,127141,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,HC,HC,1,8725,49817,3102,251665.0,28.8441,5.0518,81.1299,35.55
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Slingshot,count,2,8725,49817,2118,5497.0,0.63,0.1103,2.5954,24.28
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Shuffle,count,3,8725,49817,2109,5535.0,0.6344,0.1111,2.6245,24.17
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Comet,count,4,8725,49817,1399,2573.0,0.2949,0.0516,1.8392,16.03
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Red,count,5,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Chuck,count,6,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Bomb,count,7,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,UL Bomb,minutes,8,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,UL Chuck,minutes,9,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,UL Red,minutes,10,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,Unlimited Lives,minutes,11,8725,49817,2328,84735.0,9.7117,1.7009,36.3982,26.68
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,SPT,count,12,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Ads,1,SPTx2,minutes,13,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,HC,HC,1,8725,49817,116,10300.0,1.1805,0.2068,88.7931,1.33
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Slingshot,count,2,8725,49817,833,937.0,0.1074,0.0188,1.1248,9.55
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Shuffle,count,3,8725,49817,287,306.0,0.0351,0.0061,1.0662,3.29
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Comet,count,4,8725,49817,14,14.0,0.0016,0.0003,1.0,0.16
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Red,count,5,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Chuck,count,6,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Bomb,count,7,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,UL Bomb,minutes,8,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,UL Chuck,minutes,9,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,UL Red,minutes,10,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,Unlimited Lives,minutes,11,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,SPT,count,12,8725,49817,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Control,0-9,PAYER,1,Bomb Challenge,2,SPTx2,minutes,13,8725,49817,0,0.0,0.0,0.0,0.0,0.0
